transaction_id,user_id,transaction_date,transaction_time,transaction_type,transaction_category,amount,currency,transaction_status,payment_method,age_group,country,city,subscription_plan,fraud_flag,transaction_fee,revenue_generated,cashback_amount
TXN003964,USR43557,9/20/2024,18:27:44,Purchase,Food & Dining,348.06,GBP,Successful,Card,35-44,United Kingdom,Glasgow,Standard,0,5.22,4.18,0
TXN003672,USR54350,9/20/2024,14:26:48,Purchase,Food & Dining,465.1,GBP,Successful,Card,35-44,United Kingdom,Bristol,Standard,0,6.98,5.58,0
TXN001084,USR89254,9/20/2024,16:15:04,Purchase,Entertainment,64.86,GBP,Successful,Google Pay,18-24,United Kingdom,Birmingham,Premium,0,0.32,0.26,0.65
TXN013906,USR90584,9/20/2024,8:44:52,Purchase,Food & Dining,620.06,GBP,Successful,Card,25-34,United Kingdom,Birmingham,Standard,0,9.3,7.44,0
TXN000260,USR27290,9/20/2024,2:58:57,Withdrawal,Food & Dining,857.96,EUR,Failed,Bank Transfer,45-54,Netherlands,Rotterdam,Standard,0,12.87,10.3,0
TXN007701,USR52268,9/20/2024,8:46:11,Withdrawal,Entertainment,899.8,EUR,Successful,Direct Debit,45-54,Germany,Munich,Plus,0,9,7.2,4.5
TXN005437,USR42933,9/20/2024,0:09:32,Transfer,Healthcare,352.44,GBP,Successful,Apple Pay,35-44,United Kingdom,Edinburgh,Standard,0,5.29,4.23,0
TXN011361,USR38063,9/20/2024,11:36:39,Purchase,Entertainment,898.88,GBP,Successful,Apple Pay,35-44,United Kingdom,Glasgow,Premium,0,4.49,3.59,8.99
TXN000742,USR77350,9/20/2024,18:54:04,Purchase,Food & Dining,428.28,EUR,Successful,Bank Transfer,18-24,Netherlands,Amsterdam,Standard,0,6.42,5.14,0
TXN003533,USR15235,9/20/2024,2:06:54,Top-up,Food & Dining,1933.64,GBP,Successful,Google Pay,18-24,United Kingdom,Edinburgh,Standard,0,29,23.2,0
TXN011639,USR39135,9/20/2024,10:18:05,Purchase,Food & Dining,790.44,GBP,Successful,Card,18-24,United Kingdom,Birmingham,Standard,0,11.86,9.49,0
TXN006532,USR46356,9/20/2024,9:50:40,Purchase,Transfer,98.06,GBP,Successful,Apple Pay,55+,United Kingdom,Edinburgh,Standard,0,1.47,1.18,0
TXN009631,USR41139,9/20/2024,3:55:06,Transfer,Shopping,4721.3,EUR,Successful,Bank Transfer,18-24,Germany,Frankfurt,Standard,0,70.82,56.66,0
TXN004106,USR63227,9/20/2024,7:48:54,Purchase,Healthcare,739.4,GBP,Successful,Card,25-34,United Kingdom,Leeds,Premium,0,3.7,2.96,7.39
TXN005864,USR55229,9/20/2024,11:02:46,Transfer,Utilities,3308.63,EUR,Successful,Card,18-24,Germany,Munich,Plus,0,33.09,26.47,16.54
TXN013751,USR40161,9/20/2024,21:42:07,Transfer,Food & Dining,456.82,GBP,Successful,Card,35-44,United Kingdom,Edinburgh,Standard,0,6.85,5.48,0
TXN007621,USR18180,9/20/2024,20:56:50,Purchase,Travel,817.65,EUR,Successful,Card,25-34,Germany,Frankfurt,Premium,0,4.09,3.27,8.18
TXN014729,USR33163,9/20/2024,10:37:07,Purchase,Food & Dining,355.07,EUR,Successful,Bank Transfer,25-34,Germany,Frankfurt,Standard,0,5.33,4.26,0
TXN000227,USR12888,9/20/2024,9:33:39,Top-up,Healthcare,1531.63,GBP,Successful,Card,45-54,United Kingdom,London,Standard,0,22.97,18.38,0
TXN003915,USR21247,9/21/2024,18:38:03,Purchase,Transfer,24.42,GBP,Successful,Bank Transfer,18-24,United Kingdom,Edinburgh,Standard,0,0.37,0.3,0
TXN002108,USR51592,9/21/2024,9:04:19,Purchase,Shopping,269.79,EUR,Successful,Bank Transfer,35-44,Germany,Frankfurt,Metal,0,0.54,0.43,4.05
TXN012955,USR42094,9/21/2024,10:01:54,Top-up,Shopping,1739.01,USD,Successful,Direct Debit,25-34,United States,Chicago,Premium,0,8.7,6.96,17.39
TXN012524,USR92955,9/21/2024,8:34:44,Purchase,Utilities,1153.27,GBP,Successful,Card,25-34,United Kingdom,Liverpool,Metal,0,2.31,1.85,17.3
TXN006859,USR32838,9/21/2024,18:38:47,Purchase,Travel,591.39,USD,Successful,Apple Pay,25-34,United States,Los Angeles,Plus,0,5.91,4.73,2.96
TXN002934,USR96193,9/21/2024,14:19:01,Transfer,Shopping,1837.67,USD,Successful,Bank Transfer,35-44,United States,New York,Standard,0,27.57,22.06,0
TXN007276,USR18330,9/21/2024,16:19:52,Refund,Travel,536.67,GBP,Failed,Bank Transfer,25-34,United Kingdom,Liverpool,Plus,0,5.37,4.3,
TXN013506,USR72506,9/21/2024,11:43:46,Purchase,Utilities,416.68,EUR,Successful,Apple Pay,45-54,Netherlands,Amsterdam,Standard,0,6.25,5,0
TXN005931,USR54741,9/21/2024,21:58:36,Top-up,Utilities,1352.98,EUR,Successful,Apple Pay,45-54,Spain,Madrid,Plus,0,13.53,10.82,6.76
TXN001281,USR29148,9/21/2024,9:11:52,Transfer,Other,363.33,USD,Successful,Card,18-24,United States,Chicago,Standard,0,5.45,4.36,0
TXN012969,USR77488,9/21/2024,7:00:00,Transfer,Travel,313.13,GBP,Reversed,Direct Debit,45-54,United Kingdom,Birmingham,Metal,0,0.63,0.5,
TXN011265,USR58637,9/21/2024,23:17:24,Purchase,Other,1133.65,GBP,Reversed,Apple Pay,18-24,United Kingdom,Manchester,Metal,0,2.27,1.82,
TXN013462,USR10851,9/21/2024,8:30:10,Purchase,Entertainment,605.32,GBP,Successful,Apple Pay,35-44,United Kingdom,Glasgow,Plus,0,6.05,4.84,3.03
TXN012505,USR32940,9/21/2024,20:47:37,Purchase,Shopping,862.93,GBP,Successful,Card,55+,United Kingdom,Liverpool,Premium,0,4.31,3.45,8.63
TXN007408,USR62725,9/21/2024,12:58:32,Purchase,Transfer,123.39,GBP,Successful,Bank Transfer,25-34,United Kingdom,London,Standard,0,1.85,1.48,0
TXN005584,USR64287,9/21/2024,10:22:21,Purchase,Travel,242.21,GBP,Successful,Google Pay,25-34,United Kingdom,Liverpool,Standard,0,3.63,2.9,0
TXN008990,USR48026,9/21/2024,8:25:50,Purchase,Travel,299.58,USD,Successful,Card,18-24,United States,Miami,Plus,0,3,2.4,1.5
TXN012418,USR77135,9/21/2024,12:06:27,Top-up,Entertainment,121.55,GBP,Successful,Bank Transfer,25-34,United Kingdom,Bristol,Premium,0,0.61,0.49,1.22
TXN004598,USR95620,9/21/2024,12:27:29,Purchase,Shopping,676.34,GBP,Successful,Card,18-24,United Kingdom,Glasgow,Metal,0,1.35,1.08,10.15
TXN002454,USR20158,9/21/2024,16:23:12,Purchase,Travel,1240.28,EUR,Successful,Card,25-34,Spain,Madrid,Metal,0,2.48,1.98,18.6
TXN004501,USR54260,9/21/2024,2:24:45,Transfer,Shopping,2578.59,GBP,Successful,Card,35-44,United Kingdom,Liverpool,Standard,0,38.68,30.94,0
TXN002690,USR35965,9/22/2024,8:27:42,Purchase,Travel,619.27,EUR,Successful,Bank Transfer,45-54,Netherlands,Utrecht,Standard,0,9.29,7.43,0
TXN010178,USR98103,9/22/2024,7:19:04,Transfer,Food & Dining,3489.25,GBP,Successful,Apple Pay,35-44,United Kingdom,Leeds,Plus,0,34.89,27.91,17.45
TXN005033,USR35443,9/22/2024,11:09:23,Top-up,Transfer,1062.96,EUR,Successful,Card,25-34,Germany,Hamburg,Metal,0,2.13,1.7,15.94
TXN002937,USR50173,9/22/2024,8:16:58,Transfer,Shopping,4586.44,GBP,Successful,Bank Transfer,25-34,United Kingdom,Manchester,Standard,0,68.8,55.04,0
TXN007787,USR23446,9/22/2024,22:04:29,Top-up,Travel,2598.62,GBP,Successful,Bank Transfer,35-44,United Kingdom,Glasgow,Premium,0,12.99,10.39,25.99
TXN001716,USR22137,9/22/2024,2:31:03,Top-up,Transfer,2144.64,EUR,Successful,Card,18-24,Germany,Berlin,Plus,0,21.45,17.16,10.72
TXN006912,USR60783,9/22/2024,8:36:44,Transfer,Utilities,4774.26,GBP,Successful,Direct Debit,45-54,United Kingdom,Liverpool,Plus,0,47.74,38.19,23.87
TXN009383,USR18653,9/22/2024,19:01:59,Purchase,Utilities,1288.43,GBP,Successful,Direct Debit,25-34,United Kingdom,Birmingham,Metal,0,2.58,2.06,19.33
TXN008075,USR49240,9/22/2024,14:05:22,Purchase,Food & Dining,377.82,EUR,Successful,Apple Pay,55+,Germany,Berlin,Plus,0,3.78,3.02,1.89
TXN014075,USR70552,9/22/2024,8:39:50,Purchase,Food & Dining,460.98,USD,Successful,Card,25-34,United States,,Plus,0,4.61,3.69,2.3
TXN008310,USR82999,9/22/2024,1:21:57,Top-up,Travel,420.34,EUR,Successful,Bank Transfer,25-34,Italy,Naples,Standard,0,6.31,5.05,0
TXN001410,USR46242,9/22/2024,18:16:42,Transfer,Food & Dining,426.07,EUR,Successful,Card,25-34,France,Marseille,Standard,0,6.39,5.11,0
TXN000287,USR46942,9/22/2024,7:49:36,Top-up,Food & Dining,913.18,EUR,Successful,Bank Transfer,45-54,Spain,Seville,Standard,0,13.7,10.96,0
TXN012042,USR41949,9/22/2024,13:46:03,Top-up,Food & Dining,2038.11,EUR,Successful,Card,35-44,Germany,Hamburg,Plus,0,20.38,16.3,10.19
TXN009285,USR81449,9/22/2024,13:53:07,Top-up,Food & Dining,1791.94,GBP,Successful,Direct Debit,25-34,United Kingdom,Liverpool,Standard,0,26.88,21.5,0
TXN011735,USR68856,9/22/2024,0:27:34,Purchase,Healthcare,431.79,EUR,Successful,Card,18-24,Italy,Milan,Standard,0,6.48,5.18,0
TXN002025,USR57419,9/22/2024,22:17:16,Transfer,Other,5338.07,EUR,Successful,Apple Pay,18-24,Spain,Madrid,Plus,0,53.38,42.7,26.69
TXN014106,USR99282,9/22/2024,8:28:11,Withdrawal,Food & Dining,95.16,USD,Successful,Card,18-24,United States,Miami,Plus,0,0.95,0.76,0.48
TXN013648,USR77698,9/22/2024,9:24:12,Top-up,Travel,1506.24,EUR,Successful,Bank Transfer,45-54,Italy,Naples,Plus,0,15.06,12.05,7.53
TXN005342,USR13719,9/22/2024,8:04:19,Withdrawal,Healthcare,97.73,GBP,Successful,Direct Debit,35-44,United Kingdom,Edinburgh,Standard,0,1.47,1.18,0
TXN005580,USR73471,9/22/2024,12:08:12,Top-up,Travel,71.21,GBP,Successful,Google Pay,25-34,United Kingdom,London,Standard,0,1.07,0.86,0
TXN001236,USR46129,9/23/2024,17:30:07,Purchase,Shopping,605.65,USD,Successful,Google Pay,18-24,United States,Los Angeles,Standard,0,9.08,7.26,0
TXN011601,USR36326,9/23/2024,16:11:41,Transfer,Food & Dining,2003.04,GBP,Successful,Bank Transfer,25-34,United Kingdom,Edinburgh,Plus,0,20.03,16.02,10.02
TXN013069,USR92167,9/23/2024,13:13:33,Transfer,Shopping,2920.53,EUR,Failed,Google Pay,35-44,Netherlands,Utrecht,Standard,0,43.81,35.05,
TXN009581,USR90995,9/23/2024,17:09:09,Purchase,Entertainment,434.93,EUR,Successful,Bank Transfer,35-44,France,Lyon,Plus,0,4.35,3.48,2.17
TXN008945,USR78656,9/23/2024,17:08:45,Purchase,Healthcare,376.64,EUR,Successful,Apple Pay,45-54,Germany,Munich,Premium,0,1.88,1.5,3.77
TXN003062,USR77931,9/23/2024,10:36:17,Purchase,Entertainment,751.49,GBP,Successful,Card,35-44,United Kingdom,Glasgow,Standard,0,11.27,9.02,0
TXN004651,USR19392,9/23/2024,0:30:41,Purchase,,931.03,EUR,Reversed,Card,25-34,Spain,Valencia,Plus,0,9.31,7.45,
TXN006092,USR94298,9/23/2024,0:59:35,Purchase,Transfer,230.03,EUR,Successful,Card,25-34,Germany,Frankfurt,Plus,0,2.3,1.84,1.15
TXN012978,USR76127,9/23/2024,7:53:49,Purchase,Travel,253.95,EUR,Successful,Card,35-44,Italy,Milan,Plus,0,2.54,2.03,1.27
TXN011222,USR15339,9/23/2024,11:18:26,Purchase,Shopping,361,EUR,Successful,Bank Transfer,25-34,France,Marseille,Standard,0,5.42,4.34,0
TXN011714,USR25906,9/23/2024,13:03:08,Transfer,Shopping,3178.5,EUR,Successful,Card,25-34,Spain,Valencia,Standard,0,47.68,38.14,0
TXN004844,USR97881,9/23/2024,16:28:39,Transfer,Food & Dining,3970,GBP,Reversed,Apple Pay,55+,United Kingdom,Birmingham,Standard,0,59.55,47.64,0
TXN006050,USR43951,9/23/2024,10:26:08,Transfer,Entertainment,1328.23,GBP,Successful,Card,25-34,United Kingdom,Edinburgh,Standard,0,19.92,15.94,0
TXN005112,USR28181,9/23/2024,7:31:24,Refund,Entertainment,261.22,USD,Successful,Apple Pay,18-24,United States,New York,Plus,0,2.61,2.09,1.31
TXN014378,USR80439,9/23/2024,17:54:19,Withdrawal,Entertainment,805.07,GBP,Successful,Direct Debit,25-34,United Kingdom,Bristol,Metal,0,1.61,1.29,12.08
TXN010789,USR45811,9/23/2024,23:34:00,Purchase,Shopping,850.13,GBP,Successful,Apple Pay,18-24,United Kingdom,London,Premium,0,4.25,3.4,8.5
TXN012242,USR73538,9/23/2024,22:19:10,Top-up,Utilities,982.35,EUR,Successful,Google Pay,25-34,Italy,Florence,Plus,0,9.82,7.86,4.91
TXN011889,USR38664,9/23/2024,20:06:53,Purchase,Food & Dining,211.75,GBP,Successful,Card,35-44,United Kingdom,Bristol,Standard,0,3.18,2.54,0
TXN002154,USR85454,9/23/2024,9:11:32,Purchase,Travel,332.49,EUR,Successful,Bank Transfer,18-24,Germany,Berlin,Standard,0,4.99,3.99,0
TXN005008,USR95019,9/23/2024,9:17:45,Purchase,Travel,335.53,GBP,Successful,Card,25-34,United Kingdom,Leeds,Plus,0,3.36,2.69,1.68
TXN010595,USR39591,9/23/2024,10:55:23,Purchase,Food & Dining,673.43,GBP,Successful,Bank Transfer,25-34,United Kingdom,Bristol,Standard,0,10.1,8.08,0
TXN002116,USR24920,9/24/2024,20:13:16,Refund,Shopping,460.81,EUR,Successful,Apple Pay,25-34,Spain,Seville,Premium,0,2.3,1.84,4.61
TXN011999,USR37349,9/24/2024,7:24:43,Purchase,Travel,749.91,USD,Successful,Bank Transfer,45-54,United States,Los Angeles,Standard,0,11.25,9,0
TXN005191,USR12744,9/24/2024,7:29:30,Withdrawal,Shopping,301.51,GBP,Successful,Bank Transfer,25-34,United Kingdom,Bristol,Premium,0,1.51,1.21,3.02
TXN007280,USR32806,9/24/2024,16:17:29,Purchase,Transfer,159.21,EUR,Successful,Bank Transfer,,Netherlands,Utrecht,Premium,0,0.8,0.64,1.59
TXN005271,USR33283,9/24/2024,17:38:18,Top-up,Utilities,398.41,GBP,Successful,Card,18-24,United Kingdom,Birmingham,Standard,0,5.98,4.78,0
TXN005922,USR86230,9/24/2024,10:32:36,Transfer,Shopping,2202.27,EUR,Successful,Apple Pay,35-44,Germany,Berlin,Standard,0,33.03,26.42,0
TXN012006,USR58374,9/24/2024,15:35:54,Transfer,Food & Dining,5363.03,EUR,Successful,Google Pay,35-44,Germany,Hamburg,Plus,0,53.63,42.9,26.82
TXN011504,USR23130,9/24/2024,20:34:44,Purchase,Food & Dining,217.82,EUR,Reversed,Card,18-24,Germany,Hamburg,Premium,1,1.09,0.87,0
TXN000129,USR76426,9/24/2024,10:28:18,Purchase,Healthcare,81.71,USD,Successful,Card,25-34,United States,Los Angeles,Standard,0,1.23,0.98,0
TXN000506,USR68707,9/24/2024,21:10:21,Purchase,Shopping,233.29,EUR,Successful,Card,35-44,France,Lyon,Standard,0,3.5,2.8,0
TXN003819,USR21847,9/24/2024,17:04:06,Transfer,Other,3762.59,GBP,Reversed,Bank Transfer,25-34,United Kingdom,Bristol,Plus,0,37.63,30.1,0
TXN005671,USR38220,9/24/2024,14:53:22,Purchase,Transfer,321.37,EUR,Failed,Card,35-44,Spain,Barcelona,Standard,0,4.82,3.86,0
TXN004374,USR23921,9/24/2024,12:21:51,Purchase,Food & Dining,183.11,EUR,Successful,Card,35-44,Germany,Hamburg,Standard,0,2.75,2.2,0
TXN012676,USR28304,9/24/2024,19:37:49,Withdrawal,Food & Dining,848.56,GBP,Successful,Apple Pay,35-44,United Kingdom,Liverpool,Plus,0,8.49,6.79,4.24
TXN005180,USR88554,9/24/2024,18:22:11,Top-up,Utilities,1883.78,EUR,Successful,Card,18-24,Germany,Hamburg,Standard,0,28.26,22.61,0
TXN010603,USR11777,9/24/2024,12:48:56,Purchase,Healthcare,116.01,GBP,Failed,Card,45-54,United Kingdom,Glasgow,Standard,0,1.74,1.39,0
TXN001973,USR35729,9/24/2024,12:56:15,Transfer,Food & Dining,6308.88,EUR,Successful,Bank Transfer,35-44,Netherlands,Rotterdam,Premium,0,31.54,25.23,63.09
TXN003751,USR44522,9/24/2024,17:27:12,Transfer,Shopping,4084.33,GBP,Successful,Bank Transfer,55+,United Kingdom,,Metal,0,8.17,6.54,61.26
TXN003732,USR21485,9/25/2024,4:17:04,Transfer,Shopping,87.85,EUR,Successful,Card,25-34,France,Paris,Standard,0,1.32,1.06,0
TXN005007,USR56900,9/25/2024,17:56:48,Purchase,Transfer,87.94,GBP,Reversed,Bank Transfer,18-24,United Kingdom,London,Premium,0,0.44,0.35,
TXN003337,USR11256,9/25/2024,7:02:15,Refund,Shopping,54.02,GBP,Successful,Card,25-34,United Kingdom,Glasgow,Plus,0,0.54,0.43,0.27
TXN012465,USR82680,9/25/2024,18:23:17,Purchase,Other,378.53,GBP,Successful,Card,25-34,United Kingdom,Bristol,Plus,0,3.79,3.03,1.89
TXN001074,USR25525,9/25/2024,15:24:09,Purchase,Food & Dining,218.25,USD,Successful,Google Pay,35-44,United States,Chicago,Standard,0,3.27,2.62,0
TXN004241,USR46356,9/25/2024,11:42:31,Transfer,Shopping,4799.44,GBP,Successful,Card,55+,United Kingdom,Edinburgh,Standard,0,71.99,57.59,0
TXN011465,USR23267,9/25/2024,19:47:17,Withdrawal,Travel,323.88,GBP,Successful,Bank Transfer,35-44,United Kingdom,Leeds,Metal,0,0.65,0.52,4.86
TXN012802,USR55688,9/25/2024,17:20:49,Refund,Shopping,577.13,EUR,Failed,Apple Pay,25-34,France,Lyon,Premium,0,2.89,2.31,0
TXN008927,USR66034,9/25/2024,15:01:48,Withdrawal,Utilities,1086.36,EUR,Successful,Bank Transfer,35-44,Germany,Munich,Premium,0,5.43,4.34,10.86
TXN007716,USR66720,9/25/2024,4:14:04,Purchase,Food & Dining,534.8,EUR,Successful,Apple Pay,35-44,Germany,Hamburg,Standard,0,8.02,6.42,0
TXN004103,USR57312,9/25/2024,17:11:13,Withdrawal,Food & Dining,173.95,EUR,Successful,Card,25-34,Germany,,Plus,0,1.74,1.39,0.87
TXN009131,USR26505,9/25/2024,0:00:31,Transfer,Food & Dining,2967.17,EUR,Successful,Apple Pay,35-44,Netherlands,Amsterdam,Premium,0,14.84,11.87,29.67
TXN007685,USR39218,9/25/2024,19:56:28,Withdrawal,Other,226.18,EUR,Successful,Apple Pay,45-54,Germany,Hamburg,Standard,0,3.39,2.71,0
TXN011249,USR46356,9/25/2024,23:30:18,Purchase,Travel,428.52,GBP,Successful,Bank Transfer,55+,United Kingdom,Edinburgh,Standard,0,6.43,5.14,0
TXN011514,USR39604,9/25/2024,4:03:26,Purchase,Travel,209.21,EUR,Successful,Card,35-44,Netherlands,Utrecht,Plus,0,2.09,1.67,1.05
TXN000093,USR29079,9/25/2024,13:33:39,Purchase,Utilities,730.28,GBP,Successful,Bank Transfer,35-44,United Kingdom,Manchester,Plus,0,7.3,5.84,3.65
TXN014757,USR13883,9/25/2024,19:20:35,Refund,Shopping,266.74,EUR,Failed,Card,35-44,Spain,Valencia,Metal,0,0.53,0.42,
TXN001260,USR72236,9/25/2024,21:01:31,Transfer,Utilities,1072.5,USD,Reversed,Bank Transfer,35-44,United States,Miami,Metal,0,2.15,1.72,0
TXN010350,USR92564,9/25/2024,21:10:30,Purchase,Other,127.02,EUR,Successful,Google Pay,55+,France,Marseille,Standard,0,1.91,1.53,0
TXN009774,USR34613,9/25/2024,9:57:06,Purchase,Travel,357.38,EUR,Successful,Card,25-34,Germany,Hamburg,Plus,0,3.57,2.86,1.79
TXN006258,USR93914,9/25/2024,8:38:41,Transfer,Shopping,8904.36,EUR,Successful,Card,25-34,France,Lyon,Metal,1,17.81,14.25,133.57
TXN006514,USR51770,9/25/2024,8:25:24,Withdrawal,Utilities,246.8,GBP,Successful,Bank Transfer,55+,United Kingdom,Manchester,Standard,0,3.7,2.96,0
TXN008887,USR73471,9/25/2024,5:35:43,Purchase,Utilities,726.87,GBP,Successful,Bank Transfer,25-34,United Kingdom,London,Standard,0,10.9,8.72,0
TXN001004,USR78247,9/26/2024,17:57:12,Purchase,Travel,664.99,GBP,Successful,Google Pay,55+,United Kingdom,Birmingham,Standard,0,9.97,7.98,0
TXN010198,USR29348,9/26/2024,7:03:41,Purchase,Food & Dining,506.98,GBP,Successful,Card,25-34,United Kingdom,Liverpool,Standard,0,7.6,6.08,0
TXN001681,USR58605,9/26/2024,13:07:21,Transfer,Utilities,3546.47,GBP,Successful,Card,25-34,United Kingdom,Birmingham,Standard,0,53.2,42.56,0
TXN007899,USR49240,9/26/2024,14:39:32,Purchase,Travel,560.38,EUR,Failed,Card,55+,Germany,Berlin,Plus,0,5.6,4.48,0
TXN014567,USR90623,9/26/2024,17:59:56,Withdrawal,Utilities,943.11,USD,Failed,Bank Transfer,18-24,United States,New York,Standard,0,14.15,11.32,0
TXN004008,USR70713,9/26/2024,4:41:26,Purchase,Food & Dining,190.15,GBP,Successful,Bank Transfer,35-44,United Kingdom,Glasgow,Plus,0,1.9,1.52,0.95
TXN004767,USR25704,9/26/2024,18:58:37,Withdrawal,Shopping,1422.1,EUR,Reversed,Bank Transfer,45-54,Germany,Frankfurt,Premium,0,7.11,5.69,
TXN007461,USR30591,9/26/2024,17:17:21,Transfer,Shopping,4548.72,GBP,Successful,Card,18-24,United Kingdom,Birmingham,Plus,0,45.49,36.39,22.74
TXN003929,USR63368,9/26/2024,17:46:46,Transfer,Entertainment,8418.07,EUR,Successful,Google Pay,35-44,Germany,Frankfurt,Metal,0,16.84,13.47,126.27
TXN014722,USR61138,9/26/2024,11:10:06,Purchase,Food & Dining,577.16,EUR,Successful,Card,,Spain,Madrid,Plus,0,5.77,4.62,2.89
TXN005138,USR78977,9/26/2024,20:38:33,Purchase,Food & Dining,174.82,EUR,Successful,Apple Pay,25-34,France,Bordeaux,Standard,0,2.62,2.1,0
TXN009369,USR83952,9/26/2024,20:36:21,Purchase,Entertainment,715.5,GBP,Successful,Card,25-34,United Kingdom,London,Standard,0,10.73,8.58,0
TXN011492,USR37368,9/26/2024,18:16:43,Top-up,Shopping,2341.81,GBP,Successful,,25-34,United Kingdom,Edinburgh,Metal,0,4.68,3.74,35.13
TXN002124,USR54341,9/26/2024,8:29:49,Purchase,Shopping,290.82,EUR,Successful,Direct Debit,25-34,Germany,Munich,Metal,0,0.58,0.46,4.36
TXN004933,USR78278,9/27/2024,2:11:47,Withdrawal,Transfer,894.7,GBP,Successful,Bank Transfer,18-24,United Kingdom,London,Plus,0,8.95,7.16,4.47
TXN006260,USR22088,9/27/2024,10:48:51,Purchase,Utilities,270.2,EUR,Successful,Direct Debit,25-34,France,Marseille,Standard,0,4.05,3.24,0
TXN005677,USR35055,9/27/2024,1:23:31,Transfer,Travel,3316.44,GBP,Successful,Bank Transfer,35-44,United Kingdom,Liverpool,Standard,0,49.75,39.8,0
TXN003591,USR21142,9/27/2024,14:28:05,Transfer,Travel,1741.89,EUR,Successful,Card,45-54,Netherlands,Utrecht,Plus,0,17.42,13.94,8.71
TXN005876,USR74265,9/27/2024,4:50:35,Purchase,Utilities,759.46,EUR,Successful,Apple Pay,55+,Germany,Hamburg,Metal,0,1.52,1.22,11.39
TXN006511,USR62354,9/27/2024,22:30:00,Refund,Entertainment,932.67,EUR,Successful,Google Pay,25-34,Netherlands,Amsterdam,Metal,0,1.87,1.5,13.99
TXN014428,USR93584,9/27/2024,19:29:57,Refund,Shopping,388.33,EUR,Successful,Apple Pay,18-24,Italy,Milan,Plus,0,3.88,3.1,1.94
TXN001554,USR13105,9/27/2024,17:27:18,Purchase,Food & Dining,141.36,GBP,Successful,Card,25-34,United Kingdom,Liverpool,Plus,0,1.41,1.13,0.71
TXN013993,USR74307,9/27/2024,20:05:05,Purchase,Food & Dining,639.56,EUR,Successful,Card,18-24,France,Bordeaux,Standard,0,9.59,7.67,0
TXN001389,USR48489,9/27/2024,15:31:47,Transfer,Transfer,3948.54,GBP,Failed,Google Pay,25-34,United Kingdom,Liverpool,Standard,1,59.23,47.38,
TXN014983,USR74921,9/27/2024,3:16:39,Transfer,Shopping,5665.81,GBP,Successful,Bank Transfer,25-34,United Kingdom,Glasgow,Plus,0,56.66,45.33,28.33
TXN007718,USR18855,9/27/2024,11:02:31,Purchase,Transfer,375.21,EUR,Successful,Bank Transfer,25-34,Netherlands,Rotterdam,Plus,0,3.75,3,1.88
TXN007598,USR74861,9/27/2024,22:41:21,Purchase,Food & Dining,268.25,GBP,Successful,Direct Debit,25-34,United Kingdom,Birmingham,Standard,0,4.02,3.22,0
TXN014931,USR66442,9/27/2024,17:52:20,Transfer,Utilities,5582.6,GBP,Failed,Apple Pay,18-24,United Kingdom,London,Premium,1,27.91,22.33,0
TXN008414,USR94985,9/27/2024,11:36:05,Purchase,Entertainment,514.31,GBP,Successful,Bank Transfer,18-24,United Kingdom,Birmingham,Standard,0,7.71,6.17,0
TXN003618,USR67659,9/27/2024,21:26:53,Purchase,Shopping,127.29,GBP,Successful,Card,18-24,United Kingdom,Birmingham,Standard,0,1.91,1.53,0
TXN007411,USR92564,9/27/2024,8:39:49,Refund,Transfer,340.69,EUR,Successful,Direct Debit,55+,France,Marseille,Standard,0,5.11,4.09,0
TXN009805,USR55227,9/27/2024,21:19:53,Transfer,Entertainment,5102.27,EUR,Successful,Card,25-34,Spain,Valencia,Plus,0,51.02,40.82,25.51
TXN011709,USR36986,9/27/2024,20:16:52,Transfer,Shopping,2030.94,USD,Successful,Apple Pay,35-44,United States,Los Angeles,Plus,0,20.31,16.25,10.15
TXN001929,USR97555,9/27/2024,1:10:12,Purchase,Transfer,505.69,EUR,Successful,Bank Transfer,35-44,France,Bordeaux,Plus,1,5.06,4.05,2.53
TXN013306,USR18444,9/27/2024,18:50:56,Top-up,Shopping,545.13,USD,Successful,Bank Transfer,35-44,United States,Miami,Standard,0,8.18,6.54,0
TXN004704,USR82856,9/27/2024,12:55:27,Refund,Food & Dining,362.85,GBP,Successful,Google Pay,25-34,United Kingdom,Birmingham,Plus,0,3.63,2.9,1.81
TXN011715,USR99435,9/27/2024,1:44:52,Purchase,Shopping,243.77,EUR,Successful,Bank Transfer,25-34,Netherlands,Rotterdam,Standard,0,3.66,2.93,0
TXN010557,USR10851,9/27/2024,12:42:12,Purchase,Transfer,461.1,GBP,Successful,Google Pay,35-44,United Kingdom,Glasgow,Plus,0,4.61,3.69,2.31
TXN012112,USR49240,9/28/2024,10:47:26,Purchase,Other,422.16,EUR,Successful,Card,55+,Germany,Berlin,Plus,0,4.22,3.38,2.11
TXN000423,USR63110,9/28/2024,20:56:26,Refund,Shopping,642.48,EUR,Successful,Bank Transfer,35-44,France,Marseille,Premium,0,3.21,2.57,6.42
TXN011517,USR14471,9/28/2024,7:57:51,Top-up,Utilities,197.1,USD,Successful,Card,45-54,United States,Los Angeles,Standard,0,2.96,2.37,0
TXN007269,USR14514,9/28/2024,13:19:00,Purchase,Other,196.73,GBP,Successful,Card,45-54,United Kingdom,Edinburgh,Standard,0,2.95,2.36,0
TXN008366,USR39351,9/28/2024,6:11:46,Purchase,Other,117.97,USD,Successful,Card,25-34,United States,Miami,Standard,0,1.77,1.42,0
